port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Port Chicago - Treasure Island,1,1,2000,2000,2000,2000,105080,23274,116,116,116,116,0,21
Treasure Island - Seal Beach,1,1,2000,2000,2000,2000,444082,98357,492,492,492,492,2,134
Seal Beach - Los Angeles,13,5,2001,1995,2002,1998,1238661,352252,169,164,277,198,7,506
Coronado - Benicia,1,1,2000,2000,2000,2000,25353349,8629371,515,515,515,515,2,117
Duluth - Drummond Island,5,5,1994,1994,1994,1992,20157192,31202237,394,401,394,394,4,316
New Orleans - Pascagoula,4,4,2014,2014,2015,2015,27105617,44246478,281,489,527,545,4,315
Edgemere - River Ridge,1,1,2018,2018,2018,2018,63108757,109262030,1812,1812,1812,1812,4,291
Alabama Pt. - Violet,3,3,2011,2011,2011,2011,23720069,37655549,292,278,284,286,3,228
Port Eads - Baytown,6,6,2004,2004,2005,2005,195036593,225706131,596,678,801,788,27,2057
Cape Canaveral - Port Sulphur,4,4,1999,1999,2010,2011,77313187,125123419,962,957,1101,1129,8,634
Mobile - Beaumont,6,6,2002,2002,2001,2001,90610446,141877188,520,574,587,589,12,917
Blount Island - Tavernier,1,1,1992,1992,1992,1992,13542120,21629397,461,461,461,461,1,112
Tavernier - Alabama Pt.,1,1,1992,1992,1992,1992,35266686,56327750,1201,1201,1201,1201,4,322
Baltimore - New London,6,6,2008,2008,2006,2006,73753451,116264777,394,471,478,478,10,717
Port Manatee - Lake Charles,4,3,2002,2005,1999,2000,148372022,245246814,1291,1118,1225,1216,18,1325
Treasure Island - Fort Bragg,3,1,2001,2001,2001,2001,1641734,297724,322,322,284,284,2,166
Fort Bragg - Bolinas,1,1,2001,2001,2001,2001,253262,45928,131,131,131,131,0,6
Bolinas - Eureka,1,1,2001,2001,2001,2001,493243,89448,256,256,256,256,0,10
Eureka - Treasure Island,6,3,1986,1983,1985,1982,13337309,13517122,406,680,912,1187,6,445
Treasure Island - Capitola,2,1,2001,2001,2001,2001,956634,173483,248,248,248,248,1,56
Treasure Island - Princetown,2,1,2001,2001,2001,2001,455558,82614,118,118,118,118,1,50
Treasure Island - Trinidad Bay,2,1,2001,2001,2001,2001,1323555,240023,343,343,343,343,1,100
Trinidad Bay - Point Arena,1,1,2001,2001,2001,2001,325942,59109,169,169,169,169,0,7
Point Arena - Treasure Island,1,1,2001,2001,2001,2001,304239,55173,158,158,158,158,1,81
Fort Bragg - Bodega Bay,2,1,2001,2001,2001,2001,510244,92531,132,132,132,132,0,16
Bodega Bay - Treasure Island,3,1,2001,2001,2001,2001,1482911,268922,125,125,256,256,4,325
Trinidad Bay - Eureka,1,1,2001,2001,2001,2001,233426,42331,121,121,121,121,0,10
Eureka - Bodega Bay,1,1,2001,2001,2001,2001,457264,82924,237,237,237,237,0,21
Treasure Island - Port Orford,1,1,2001,2001,2001,2001,802444,145521,416,416,416,416,0,19
Crescent City - Eureka,5,2,1974,1984,1979,1971,351064,218541,188,172,129,210,1,103
Eureka - Coronado,2,2,1983,1983,1999,1993,2320938,505768,903,903,1078,982,1,81
Perth Amboy - Houston,3,3,2015,2015,2015,2015,200593361,338418842,2260,2262,2262,2262,21,1573
Brusly - Houston,7,7,2011,2011,2009,2009,226018809,398328469,618,724,779,785,35,2611
Boston - Port Aransas,1,1,2017,2017,2017,2017,69939849,118145948,2363,2363,2363,2363,7,562
Portland Me - Violet,1,1,2017,2017,2017,2017,79182145,133758504,2676,2676,2676,2676,9,680
Pasadena - Alabama Pt.,11,11,2010,2010,2011,2011,180450006,293462319,879,848,768,756,25,1875
New York - Big Stone,2,2,1986,1986,2000,1997,189327,108705,158,158,164,162,1,43
Paulsboro - Galveston,4,3,2001,1999,2009,2010,94190161,154750161,1936,2220,2761,2802,25,1889
Big Stone - Baytown,1,1,2006,2006,2006,2006,1840944,976669,1938,1938,1938,1938,5,387
New York - Galveston,5,5,2012,2012,2014,2014,215529139,334613591,2061,2075,2113,2115,36,2768
Port Eads - Paulsboro,1,1,2006,2006,2006,2006,2413188,1280260,2540,2540,2540,2540,7,543
Palacios - Galveston,14,7,1985,1988,1998,1994,7155759,2227597,210,1156,1072,460,17,1289
Port Aransas - Port Isabel,3,2,2010,2007,2013,2015,1188991,1490357,158,166,172,173,4,289
Port Isabel - Galveston,6,5,1994,1992,1991,1993,19971781,13655348,2126,1923,1660,1666,21,1572
Hackberry - Freeport,7,6,2000,2000,2001,2001,11515084,20395591,1175,1436,281,274,8,600
Freeport - Sabine,5,5,2002,2002,2004,2004,23268268,41832134,324,1357,395,392,14,1033
Charleston - Bolivar,4,4,2002,2002,2013,2013,41432108,60555252,1438,1453,1533,1539,12,910
Hampton Roads Pt - Tampa,3,3,2013,2013,2012,2012,94271043,150734355,1409,1526,1526,1518,11,825
Brooklyn - Lake Charles,3,3,2011,2011,2012,2012,141611148,231314498,2140,2167,2170,2167,25,1904
Cape Canaveral - Searsport,1,1,2013,2013,2013,2013,43616110,72840172,1457,1457,1457,1457,6,453
Carteret - Baltimore,9,9,2000,2000,2010,2010,33004313,54191196,276,303,368,370,12,917
Tavernier - Baytown,1,1,2004,2004,2004,2004,78864198,145537073,1367,1367,1367,1367,5,414
Houston - St. James,1,1,2009,2009,2009,2009,215234446,417682788,2535,2535,2535,2535,16,1171
St. James - Venice,1,1,2009,2009,2009,2009,102445747,198805657,1207,1207,1207,1207,5,350
Seldovia - Dillingham,1,1,2010,2010,2010,2010,275879,129456,1029,1029,1029,1029,1,95
Dillingham - Goodnews,4,2,2002,2002,2001,2001,773748,408830,1013,837,809,832,3,230
Dillingham - Anchorage,1,1,2010,2010,2010,2010,259789,121906,969,969,969,969,1,42
Homer - Dillingham,5,3,1994,1997,1995,1993,1110981,829572,900,985,1003,1019,4,317
Dillingham - Togiak,24,10,1985,1982,1985,1992,3582047,2573003,145,318,225,248,19,1437
Goodnews - Kotzebue,1,1,2010,2010,2010,2010,667471,313210,2491,2491,2491,2491,2,117
Tottenville (Staten) - Fair View,2,2,1978,1978,1978,1978,36451,26336,45,45,45,44,0,16
Fair View - Baltimore,2,2,1980,1980,1981,1981,929962,651331,1050,1050,770,790,3,191
Yonkers - Tottenville (Staten),6,6,1978,1978,1978,1977,164024,89235,69,76,72,74,1,49
Newark - Philadelphia,2,2,1994,1994,1990,1993,219068,186327,299,299,305,290,1,48
Philadelphia - Carteret,4,3,1997,2002,1998,1999,450681,362038,242,242,247,244,1,103
Port Newark - Portland Me,3,3,2004,2004,2015,2015,29172261,48949515,307,529,956,968,5,353
Portland Me - Fair View,2,2,1998,1998,2001,2002,345398,269760,343,343,337,335,1,85
Fair View - Leonia,1,1,1982,1982,1982,1982,8544,6058,22,22,22,22,0,9
Leonia - Perth Amboy,1,1,1982,1982,1982,1982,25793,18288,66,66,66,66,0,7
Perth Amboy - Jamesport,3,3,2001,2001,2004,2005,138062,129833,94,106,102,107,0,30
Jamesport - Newark,5,3,1988,1992,1985,1986,192126,136765,90,101,108,108,1,51
Jamesport - New York,12,9,2002,2006,2003,2003,12054315,19513182,84,113,216,222,3,254
Elizabethport - Jamesport,6,3,2004,1999,2004,2006,225302,244442,95,99,111,112,1,60
Jamesport - Yonkers,1,1,1982,1982,1982,1982,32643,23145,83,83,83,83,0,8
Afognak - Chenega,20,3,1996,1987,1998,1998,47741903,6470457,209,230,209,210,17,1293
Brownsville - Port Isabel,14,6,2007,2004,2007,2008,21787163,33518551,98,935,385,365,18,1325
Brownsville - Fourchon,3,3,2010,2010,2010,2010,3586361,4593012,638,1003,655,604,6,419
Coronado - Redwood City,2,2,2009,2009,2009,2009,31472552,56006698,499,499,499,499,3,240
Redwood City - Vancouver,1,1,2007,2007,2007,2007,28466245,51099078,911,911,911,911,2,150
Ketchikan - Long Beach,1,1,2008,2008,2008,2008,172454369,17982946,1518,1518,1518,1518,37,2742
Long Beach - Kihei,2,1,2008,2008,2008,2008,509703933,53150165,2244,2244,2244,2244,117,9002
"Baltimore - Springville, Suffolk",2,2,2014,2014,2015,2014,54121056,22101488,497,497,493,502,4,266
Jacksonville - Corolla,4,4,2012,2012,2012,2012,149099344,44171647,571,596,590,592,8,572
Seal Beach - Benicia,2,2,2008,2008,2010,2010,117126242,205803392,800,800,918,917,15,1116
Baltimore - Lake Charles,3,3,2016,2016,2015,2015,136340740,218063634,1934,1893,1917,1925,15,1169
Seattle - Westport,7,5,1979,1985,2013,2014,21164217,24817975,418,1258,534,379,15,1125
Texas City - Lutz,1,1,2009,2009,2009,2009,89365197,154184985,2704,2704,2704,2704,7,488
Lutz - Indialantic,1,1,2009,2009,2009,2009,15682682,27057895,475,475,475,475,1,80
Destrehan - Brusly,5,5,2013,2013,2011,2011,62268013,107590007,373,495,503,511,10,755
Groves - Port Neches,21,13,2000,2007,2007,2007,169104136,311675502,66,263,572,573,36,2725
Port Ingleside - Baytown,20,16,2002,2004,2006,2006,728985903,1310692700,568,725,788,797,138,10342
Brusly - Port Neches,2,2,2000,2000,2010,2010,54939486,99480949,558,558,911,912,6,486
Atreco - Waggaman,2,2,2012,2012,2011,2010,65573051,116362391,689,689,779,789,9,644
Taft - Port Neches,14,12,2009,2008,2008,2008,639672345,1141105319,853,904,933,938,85,6350
Waggaman - Port Newark,4,4,2007,2007,2005,2006,381864955,428968064,1861,1853,1851,1850,45,3433
Carteret - Savannah,3,3,2009,2009,2009,2009,69663936,114103902,865,860,858,858,13,988
Boston - Portland,1,1,2017,2017,2017,2017,79043620,137157210,2307,2307,2307,2307,5,393
Baltimore - Melville,3,2,2003,2002,2003,2003,26325999,33974533,541,511,494,494,6,431
Chester - Palm Beach,3,3,2005,2005,2005,2005,37014896,47872499,899,932,930,929,8,630
Charleston - Barnegat,1,1,2018,2018,2018,2018,99309046,95769478,653,653,653,653,6,459
Barnegat - New York,24,7,1986,1992,2009,2006,21325422,18590017,117,139,94,99,8,574
Corpus Christi - Blount Island,2,2,1991,1991,1995,1991,131012774,64239136,1468,1468,1480,1466,12,899
Elizabethport - River Ridge,1,1,2004,2004,2004,2004,54711216,93140295,1973,1973,1973,1973,8,623
Atreco - Sabine Pass,4,4,2009,2009,2002,2002,36672175,67937490,46,184,429,442,10,723
Brownsville - Dequincy,1,1,2017,2017,2017,2017,37907165,67155306,1058,1058,1058,1058,3,192
Dequincy - St Rose,1,1,2017,2017,2017,2017,12240632,21685172,342,342,342,342,1,103
Gloucester - Southwest Pass,1,1,2013,2013,2013,2013,60586963,108934306,1875,1875,1875,1875,4,309
Gloucester - New York,9,9,2009,2009,2014,2013,73714614,37956004,254,264,254,257,6,477
Chester - Jobstown,4,2,1976,1974,1976,1976,66880,42825,71,71,90,89,0,7
Gloucester - Jobstown,1,1,1979,1979,1979,1979,11166,7008,66,66,66,66,0,2
Jobstown - Marcus Hook,5,4,1988,1990,2002,2002,1145164,1666476,46,67,47,46,0,36
Camden - Wilmington,14,11,1994,1993,2003,2003,8141184,13174750,65,175,541,609,4,327
Chester - Philadelphia,15,9,1976,1976,1976,1976,400530,326150,108,155,141,133,2,151
Perth Amboy - Texas City,3,3,2013,2013,2013,2013,191087531,321532517,2102,2130,2130,2131,27,2070
Rouge River - Marquette,32,6,1951,1955,1951,1951,179313575,359122922,426,427,432,432,35,2643
Sturgeon Bay - Sault Ste Marie,3,3,1969,1969,1976,1977,8733597,15005143,233,679,239,236,4,274
Port Allen - Corpus Christi,2,2,2004,2004,2003,2003,67875541,124133722,685,685,686,686,14,1056
Roseton - Port Ewen,2,2,2004,2004,2004,2004,3454366,3769991,355,355,449,460,1,102
Port Ewen - Ventnor City,1,1,2004,2004,2004,2004,4439773,4974929,634,634,634,634,1,98
Ventnor City - Berlin,1,1,2004,2004,2004,2004,3111676,3486749,444,444,444,444,1,69
Fairhope - Tampa,5,4,2002,2006,2010,2011,25094489,36752629,629,940,703,675,11,853
Norfolk - Tavernier,1,1,2000,2000,2000,2000,251399,169495,1359,1359,1359,1359,1,99
Tavernier - St Petersburg,1,1,2000,2000,2000,2000,55121,37163,298,298,298,298,0,15
Fort Pierce - St Petersburg,1,1,2000,2000,2000,2000,122993,82923,665,665,665,665,0,9
Tierra Verde - St Petersburg,8,4,1984,1991,1986,1987,408769,299127,226,269,185,209,2,124
Saint Pete Beach - Tierra Verde,20,4,1987,1991,1988,1991,1755261,1501918,261,231,351,380,6,484
St Petersburg - Blount Island,1,1,2000,2000,2000,2000,171051,115324,925,925,925,925,0,12
Longboat Key - Cape Canaveral,1,1,2000,2000,2000,2000,101742,68595,550,550,550,550,0,6
Norfolk - Annapolis,3,3,1996,1996,1992,1993,519873,214202,169,172,169,169,1,69
Atreco - Port Everglades,6,4,2009,2010,2005,2005,173954694,268762347,1053,1167,1318,1311,30,2292
Beaumont - Atreco,253,18,1995,1999,2002,2003,152402052,237905699,97,296,655,732,63,4728
Beaumont - Lighthouse Point,2,2,2006,2006,2008,2008,52598426,83214355,873,873,872,876,6,417
Lighthouse Point - Sabine,1,1,1997,1997,1997,1997,23472065,35329644,772,772,772,772,3,255
Long Beach - Port Arthur,2,2,1996,1996,2007,2008,154251783,250914408,4711,4711,4842,4852,30,2261
Astoria - Linnton,28,7,1987,1991,2003,2007,3599347,5310635,103,112,90,87,4,307
Corpus Christi - Atreco,8,7,2007,2005,2011,2011,148970071,260931956,423,434,480,475,32,2371
Fourchon - Charleston Heights,1,1,2007,2007,2007,2007,8463066,4444304,1111,1111,1111,1111,4,332
Port Manatee - Brusly,1,1,2016,2016,2016,2016,20634230,36778669,607,607,607,607,3,199
Port Manatee - Pensacola,23,3,2004,2004,2003,2003,75321907,87119418,321,443,435,430,21,1546
Mackinac Island - Muskegon,12,4,2002,1979,1992,1974,19726973,21987154,217,244,236,261,7,527
Muskegon - Chicago,8,1,2014,2014,2014,2014,5169678,708314,121,121,126,126,4,288
Mackinaw City - Muskegon,1,1,2014,2014,2014,2014,1077958,147694,211,211,211,211,1,39
Muskegon - Milwaukee,53,7,1995,1988,2003,1995,131035277,17884653,616,289,1037,168,99,7460
Portland Me - Rockland,17,3,2010,2009,2005,2005,33490186,4227055,190,190,256,256,20,1521
Rockland - Eastport,4,3,2008,2006,2010,2009,3423318,419616,153,153,151,150,2,158
Sea Venture Custom - Charleston Heights,1,1,2014,2014,2014,2014,5388734,738327,1055,1055,1055,1055,10,731
Cape Canaveral - Point Comfort,2,2,2003,2003,2006,2006,33228602,48615752,1963,1963,2094,2093,8,635
Los Angeles - Astoria,6,6,2007,2007,2010,2015,188859372,141831604,997,1164,1056,1230,36,2735
Warwick - Texas City,1,1,2018,2018,2018,2018,20648963,34466741,2285,2285,2285,2285,5,347
New London - Port Arthur,1,1,2012,2012,2012,2012,46609898,72011783,2170,2170,2170,2170,5,420
Mobile - Brusly,1,1,2014,2014,2014,2014,13409184,23475534,421,421,421,421,2,184
Portland Me - Meraux,1,1,2013,2013,2013,2013,81083176,143118796,2330,2330,2330,2330,6,465
Mukilteo - Friday Harbor,11,3,2002,2003,2012,2005,721373332,140362208,9714,13722,9625,8048,178,13397
Palacios - Houston,8,5,1988,1989,2004,2004,20369525,33245280,231,271,376,378,5,381
Wilmington - Port Angeles,1,1,2010,2010,2010,2010,79024435,115945578,6661,6661,6661,6661,18,1417
Portland Me - Cape Canaveral,3,3,2010,2010,2011,2011,59539837,86889586,1324,1513,1550,1548,13,993
Green Bay - Sault Ste Marie,4,4,1977,1977,1976,1974,16180927,29880897,258,259,260,258,3,200
Hampton Roads Pt - Port Sulphur,1,1,2011,2011,2011,2011,80372221,109126621,2260,2260,2260,2260,11,807
Tottenville (Staten) - Stamford,8,2,1980,1978,1981,1980,123015,65009,66,64,80,78,0,26
Stamford - Perth Amboy,62,5,1982,1992,1982,1983,1080188,558300,82,86,86,86,4,321
Stamford - Port Morris,1,1,1981,1981,1981,1981,46927,22599,238,238,238,238,0,15
Hueneme - Mobile,1,1,1999,1999,1999,1999,327716511,118529410,4591,4591,4591,4591,19,1466
Fleming Island - Indialantic,1,1,1966,1966,1966,1966,237408,288032,1746,1746,1746,1746,1,69
Indialantic - Fort Pierce,4,4,1982,1982,2000,2001,15036957,18945740,790,1117,2625,2686,7,525
Fort Pierce - Calabash,1,1,1966,1966,1966,1966,43231,52449,318,318,318,318,0,12
Calabash - Huger,1,1,1966,1966,1966,1966,10012,12147,74,74,74,74,0,4
Huger - Wadmalaw Island,1,1,1966,1966,1966,1966,7304,8861,54,54,54,54,0,2
Savannah - Darien,3,2,1995,1988,2009,2004,672069,79062,137,110,150,129,0,27
Darien - Fernandina Beach,2,2,1988,1988,2010,2008,581688,62141,141,141,252,160,0,21
Fernandina Beach - Flagler Beach,1,1,1966,1966,1966,1966,10655,12927,78,78,78,78,0,6
Flagler Beach - Fort Pierce,1,1,1966,1966,1966,1966,94207,114296,693,693,693,693,0,29
Fort Pierce - Miami,2,1,1966,1966,1966,1966,734481,891098,2700,2700,2700,2700,4,318
Fort Pierce - Tarpon Springs,2,1,1966,1966,1966,1966,176290,213882,648,648,648,648,1,61
Fort Pierce - Indian River City,2,1,1966,1966,1966,1966,34645,42033,127,127,127,127,0,23
Fort Pierce - Longboat Key,2,1,1966,1966,1966,1966,178743,216857,657,657,657,657,1,61
Fort Pierce - Fort Lauderdale,4,1,1966,1966,1966,1966,52057,63158,94,94,96,96,0,30
Fort Pierce - Lake Park,5,2,1969,1974,1967,1967,170960,206489,194,189,247,250,1,81
Brooklyn - Bethany Beach,2,2,2008,2008,2007,2007,14105006,25159895,190,190,193,193,3,206
Good Hope - Baytown,8,8,2004,2004,2006,2006,163198027,294430877,580,595,602,601,32,2432
Port Sulphur - Brownsville,8,8,2012,2012,2012,2012,248496318,425214232,907,1049,1094,1103,24,1835
New Orleans - Loop Terminal,5,5,2006,2006,2008,2008,54366344,88829546,276,381,353,345,6,458
Quincy - Charleston Heights,1,1,2005,2005,2005,2005,32680961,56382035,1195,1195,1195,1195,7,505
Atreco - Port Arthur,165,20,2002,1999,2008,2008,46659348,78598856,79,112,234,263,28,2108
Sabine Pass - Beaumont,3,2,2013,2012,2010,2010,11771200,18735474,120,242,393,398,1,98
Havre De Grace - Baltimore,6,4,1989,1993,2005,2006,5441273,8208875,159,168,258,261,2,116
Sacramento - Linnton,1,1,2012,2012,2012,2012,26240739,43978845,1209,1209,1209,1209,3,242
Carteret - Greenport,1,1,1975,1975,1975,1975,20303,23956,102,102,102,102,0,8
Greenport - Newport,1,1,1975,1975,1975,1975,12275,14484,62,62,62,62,0,8
Newport - Falmouth,6,2,1998,1988,2002,2002,8604218,1566833,617,372,874,789,5,344
Falmouth - Portland Me,1,1,1975,1975,1975,1975,28277,33364,142,142,142,142,0,11
Carteret - Blount Island,4,3,2002,2000,2011,2011,91316239,151421720,1032,1025,1027,1027,17,1246
Charleston Heights - Philadelphia,3,3,1989,1989,1995,1994,757733,642564,656,636,623,623,2,147
Newburgh - Norfolk,1,1,1975,1975,1975,1975,71930,84870,361,361,361,361,0,30
Norfolk - Paulsboro,12,12,1999,1999,2007,2007,163774097,302499725,392,429,510,516,37,2801
Wilmington - Brooklyn,9,8,1997,1996,2016,2016,16861623,25947200,223,309,574,587,6,442
Carteret - Melville,10,6,2000,1996,2005,2005,962845,767102,169,178,176,176,3,193
Bridgeport - Delaware City,2,2,1992,1992,2002,1997,275107,172493,287,287,310,295,1,62
Philadelphia - Ventnor City,1,1,1975,1975,1975,1975,25051,29558,126,126,126,126,0,11
Ventnor City - Brooklyn,10,7,1986,1991,2002,1997,2546447,765446,150,878,985,437,5,339
New Orleans - Texas City,2,2,2006,2006,2002,2002,10897826,16307243,682,682,932,942,3,209
Patchogue - Port Newark,4,4,2008,2008,2008,2008,17482098,20170326,79,77,80,80,4,270
Palmetto Bay - Captiva,1,1,2008,2008,2008,2008,5325487,7055245,554,554,554,554,1,78
