port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Gilimanuk - Ketapang,306,26,1985,1989,1990,1994,334521619,180649618,302,1209,482,415,591,44517
Gilimanuk - Surabaya,30,15,1993,1993,1996,1998,68628568,50413926,318,1574,373,323,79,5948
Pulau Sambu - Taboneo,22,22,2008,2008,2009,2009,820745990,1504389339,832,869,860,861,67,5176
Telukbayur - Taboneo,4,4,2007,2007,2007,2007,133098313,235841968,1073,1080,1077,1077,14,1109
Taboneo - Suralaya,70,22,2004,2004,2002,2002,2029699250,3759997323,578,997,911,906,212,16414
Suralaya - Balikpapan,14,9,1999,1999,2002,2002,447930789,805013449,847,1436,1283,1280,47,3617
Balikpapan - Taboneo,66,28,1997,2001,2005,2006,1513063647,2556567922,503,2024,2591,3640,176,13525
Taboneo - Cilegon,8,8,2010,2010,2005,2004,44389528,82223403,610,557,444,448,14,1054
Cilegon - Suralaya,20,6,2006,2004,1999,1999,578963449,1083143568,748,2747,6825,7505,91,6954
Suralaya - Tanjung Santan,10,8,2000,2001,1996,1996,420180629,769862300,1052,1440,1602,1643,39,2983
Tanjung Santan - Amamapare,5,3,2008,2007,2008,2008,219086051,390045765,1413,1370,1402,1402,21,1618
Amamapare - Ciwandan,2,2,2006,2006,2007,2007,93952458,155251901,2289,2289,2279,2277,13,987
Ciwandan - Taboneo,10,10,2007,2007,2006,2006,144104586,255472218,583,641,671,671,16,1224
Gresik - Jakarta,417,136,2004,2004,2004,2004,4086660924,5314013258,407,721,452,452,830,63783
Ciwandan - Pulau Baai,15,11,2004,2005,2005,2005,77532296,132648834,314,445,756,804,28,2108
Kendari - Tanjung Santan,5,5,2009,2009,2010,2010,110928369,187199351,842,796,793,793,12,912
Pare Pare - Banjarmasin,4,3,2010,2010,2008,2008,6234057,7213011,426,465,548,558,2,154
Surabaya - Banjarmasin,1307,65,1994,2002,1992,1999,2242764630,1720795687,270,301,313,316,692,52749
Banjarmasin - Gresik,50,32,1999,2003,1990,2000,61179634,48236571,323,556,412,352,60,4540
Surabaya - Labuanabajo,206,13,1993,1998,1992,1995,564709538,358882354,484,583,613,659,209,15861
Surabaya - Taboneo,349,67,1997,2003,1997,2001,1073093388,1351892625,329,434,443,412,267,20343
Banjarmasin - Taboneo,254,67,2009,2008,2003,2007,139599286,133489000,268,752,1105,1343,116,8753
Tanjung Arang  (Bunyu) - Ujung Pandang,2,2,2012,2012,2012,2012,17406259,27123702,679,679,731,734,3,221
Kupang - Ende,126,20,1998,2001,1993,2000,102103962,50685505,155,199,171,206,47,3547
Kupang - Laratunka,262,21,2003,1998,2000,1999,215026441,128721614,221,474,314,548,140,10507
Laratunka - Maumere,60,13,1994,1999,1989,1994,35131826,20726592,91,216,95,139,13,974
Maumere - Makassar,82,5,1994,1999,1993,1998,342061087,121877546,288,1137,320,468,79,5968
Makassar - Surabaya,478,34,1994,1997,1996,1996,2656291067,1075042525,439,564,466,527,693,52593
Surabaya - Jakarta,1250,323,2000,2004,2002,2003,10701950465,11739824907,407,549,452,445,2275,174092
Jakarta - Tanjungpinang,130,24,1996,2001,1997,1997,579806379,379583901,491,773,574,630,124,9490
Laratunka - Makassar,8,4,1991,1994,1990,1990,35432773,8232777,374,412,383,381,7,549
Ambon - Surabaya,132,51,2005,2002,2001,2001,1722093593,2118291344,1000,1864,1336,1252,423,32410
Gresik - Ujung Pandang,104,31,2001,1997,2002,2002,981797884,1311805876,462,870,562,557,274,20950
Ujung Pandang - Bitung,108,27,1999,1998,2001,2001,1506749826,1965951561,738,1211,766,768,359,27622
Bitung - Donggala,50,14,2006,2006,2004,2005,367378336,258461190,496,970,539,560,102,7740
Donggala - Ujung Pandang,66,25,1998,1999,2000,2001,265678825,366285546,343,1165,455,486,97,7369
Jakarta - Belawan,453,62,1995,1998,1998,1998,8062649859,9197028875,902,1166,1064,1083,1465,112628
Ujung Pandang - Jakarta,391,64,1994,1999,1994,1994,3516062894,4331894390,787,886,861,858,807,61541
Surabaya - Ujung Pandang,955,137,2001,2001,2000,2000,4698280258,6024803837,456,570,543,545,1115,85159
Ambon - Manokwari,93,28,1996,1999,1996,1996,405836133,514202474,561,1053,615,652,191,14497
Manokwari - Jayapura,214,29,2000,1998,2001,1999,1405293307,752616924,478,586,498,522,406,30563
Jayapura - Ambon,103,19,1999,1998,1997,1997,961836867,1360098971,959,1089,1113,1135,308,23450
Ambon - Jakarta,19,13,2002,2003,1998,1998,271966901,383663913,1338,2042,1388,1374,69,5300
